,Unnamed: 0,MSSubClass,MSZoning,LotArea,Street,Alley,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,LogSale,SaleTypeNew,PoolQCNon,HasGarage,GarageCond*GarageQual,Fireplaces*FireplaceQu,ElectricalSBr,HeatingGas,HasBasement,BsmtCond*BsmtQual,ExterCond*ExterQual,LandSlopeGtl,LotShapeReg,OverallQual*OverallCond,GarageYrBltSq,LotAreaBins,Has2ndFlr,TotalBsmtSFNegSq,GarageAreaBins,GrLivAreaNegSq,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch
1127,1135,30,RM,6180,Pave,None,Lvl,Corner,BrkSide,Norm,1Fam,1Story,6,5,1926,1950,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,Unf,0,960,960,3,0,986,0,986,0,0,1,0,2,1,3,5,Typ,1,4,Detchd,1926.0,Unf,1,180,3,3,Y,0,128,0,0,0,None,0,5,2007,Normal,102000,11.532728092266407,0,1,1,9,4,1,1,1,9,9,1,1,30,3709476.0,<10000,0,-921600,<300,-972196,0,1,0,0,0
1128,1136,50,RL,9600,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,VinylSd,None,0.0,3,3,CBlock,3,3,0,BLQ,280,752,1032,3,1,1032,220,1252,0,0,1,0,3,1,3,6,Typ,0,0,Attchd,1950.0,Unf,1,288,3,3,Y,0,0,96,0,0,None,0,4,2008,Abnorml,119000,11.686878772093667,0,1,1,9,0,0,1,1,9,9,1,1,30,3802500.0,<10000,1,-1065024,<300,-1567504,0,0,1,0,0
1129,1137,50,RL,6342,Pave,None,Lvl,Inside,Sawyer,Feedr,1Fam,1.5Fin,5,8,1875,1996,Gable,VinylSd,None,0.0,3,4,CBlock,3,3,0,Unf,0,780,780,4,0,780,240,1020,0,0,1,0,2,1,3,6,Typ,0,0,None,0.0,None,0,0,0,0,N,0,0,176,0,0,None,0,5,2010,Normal,94000,11.451050061252143,0,1,0,0,0,1,1,1,9,12,1,1,40,0.0,<10000,1,-608400,0,-1040400,0,0,1,0,0
1130,1138,20,RL,9819,Pave,None,Lvl,Inside,Mitchel,Norm,1Fam,1Story,6,5,1977,1977,Gable,Plywood,None,0.0,3,3,PConc,3,3,3,ALQ,1567,0,1567,3,1,1567,0,1567,1,0,2,0,2,1,4,5,Typ,2,3,Attchd,1977.0,RFn,2,714,3,3,Y,264,32,0,0,0,None,0,5,2009,Normal,196000,12.185869938212655,0,1,1,9,6,1,1,1,9,9,0,0,30,3908529.0,<10000,0,-2455489,<900,-2455489,1,1,0,0,0
1131,1139,30,RL,8731,Pave,None,Lvl,Inside,BrkSide,Norm,1Fam,1Story,5,5,1920,1950,Gable,Stucco,None,0.0,3,2,BrkTil,3,3,0,BLQ,645,270,915,3,1,1167,0,1167,0,0,1,0,3,1,3,6,MajSev,1,4,Detchd,1972.0,Unf,2,495,3,3,Y,0,0,216,0,126,None,0,5,2007,Normal,144000,11.877568578558137,0,1,1,9,4,1,1,1,9,6,1,0,25,3888784.0,<10000,0,-837225,<600,-1361889,0,0,1,0,1
1132,1140,20,RL,7350,Pave,None,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1951,1951,Gable,HdBoard,None,0.0,3,3,CBlock,3,3,1,ALQ,852,100,952,3,1,952,0,952,1,0,1,0,2,1,3,4,Typ,0,0,Detchd,1988.0,Unf,2,840,3,3,Y,0,0,0,0,0,None,0,6,2008,Abnorml,139000,11.842229212112827,0,1,1,9,0,1,1,1,9,9,1,1,35,3952144.0,<10000,0,-906304,<900,-906304,0,0,0,0,0
1133,1141,60,RL,10304,Pave,None,Lvl,CulDSac,NWAmes,Pos,1Fam,2Story,5,7,1976,1976,Gable,Plywood,BrkFace,44.0,3,4,CBlock,3,3,0,ALQ,381,399,780,5,1,1088,780,1868,1,0,2,1,4,1,4,9,Typ,1,3,Attchd,1976.0,Unf,2,484,3,3,Y,448,96,0,0,0,None,0,10,2009,Normal,197500,12.193493863323312,0,1,1,9,3,1,1,1,9,12,1,0,35,3904576.0,<15000,1,-608400,<600,-3489424,1,1,0,0,0
1134,1142,60,RL,9965,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,5,2006,2007,Hip,VinylSd,Stone,340.0,4,3,PConc,5,3,3,GLQ,1150,316,1466,5,1,1466,1362,2828,1,0,3,0,4,1,4,11,Typ,1,3,BuiltIn,2006.0,RFn,3,1052,3,3,Y,125,144,0,0,0,None,0,4,2007,Partial,424870,12.959538518762065,1,1,1,9,3,1,1,1,15,12,1,1,40,4024036.0,<10000,1,-2149156,<1200,-7997584,1,1,0,0,0
1135,1143,20,RL,9000,Pave,None,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,3,1959,1959,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,GLQ,288,718,1006,3,1,1006,0,1006,0,0,1,0,3,1,3,5,Typ,0,0,None,0.0,None,0,0,0,0,Y,0,24,0,0,0,None,0,7,2008,Normal,80000,11.289781913656018,0,1,0,0,0,1,1,1,9,9,1,1,15,0.0,<10000,0,-1012036,0,-1012036,0,1,0,0,0
1136,1144,190,RL,12180,Pave,None,Lvl,Inside,Edwards,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,MetalSd,None,0.0,3,2,BrkTil,4,3,0,BLQ,348,324,672,2,0,672,252,924,1,0,1,0,2,1,2,5,Typ,0,0,Detchd,1941.0,Unf,1,280,3,3,Y,0,0,0,0,0,MnPrv,0,7,2010,Normal,80000,11.289781913656018,0,1,1,9,0,0,0,1,12,6,1,1,16,3767481.0,<15000,1,-451584,<300,-853776,0,0,0,0,0
1137,1145,50,RM,6240,Pave,None,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,MetalSd,None,0.0,3,3,BrkTil,3,3,0,Unf,0,1042,1042,5,1,1042,534,1576,0,0,1,0,3,1,3,8,Typ,1,4,Detchd,1928.0,Unf,1,225,3,3,Y,0,0,0,0,0,None,0,8,2006,Family,149000,11.911701584927595,0,1,1,9,4,1,1,1,9,9,1,1,30,3717184.0,<10000,1,-1085764,<300,-2483776,0,0,0,0,0
1138,1146,20,RL,11200,Pave,None,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6,5,1985,1985,Gable,Wd Sdng,BrkFace,85.0,4,3,CBlock,4,3,0,GLQ,1258,40,1298,3,1,1298,0,1298,1,0,2,0,3,1,4,5,Typ,1,3,Attchd,1985.0,Unf,2,403,3,3,Y,165,26,0,0,0,None,0,5,2006,Normal,180000,12.100712129872349,0,1,1,9,3,1,1,1,12,12,1,1,30,3940225.0,<15000,0,-1684804,<600,-1684804,1,1,0,0,0
1139,1147,70,RL,12000,Pave,None,Bnk,Inside,Crawfor,Norm,1Fam,2Story,7,7,1941,1950,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,0,Rec,275,429,704,5,1,860,704,1564,0,0,1,1,3,1,2,7,Typ,1,4,Attchd,1941.0,Unf,1,234,3,3,Y,0,0,0,0,0,None,0,7,2009,Normal,174500,12.069680020624617,0,1,1,9,4,1,1,1,9,9,1,1,49,3767481.0,<15000,1,-495616,<300,-2446096,0,0,0,0,0
1140,1148,50,RM,5700,Pave,None,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,Wd Sdng,None,0.0,3,3,PConc,3,3,0,Unf,0,572,572,3,1,572,539,1111,0,0,1,0,2,1,3,5,Typ,1,4,Detchd,1982.0,Unf,1,288,3,3,Y,0,0,176,0,0,None,0,8,2008,Normal,116900,11.66907414746016,0,1,1,9,4,1,1,1,9,9,1,1,49,3928324.0,<10000,1,-327184,<300,-1234321,0,0,1,0,0
1141,1149,70,RM,9000,Pave,None,Lvl,Inside,OldTown,Artery,1Fam,2Story,7,9,1920,1988,Hip,VinylSd,None,0.0,3,4,PConc,3,3,0,ALQ,624,26,650,5,1,832,650,1482,0,1,1,0,3,1,3,7,Typ,0,0,Detchd,1930.0,Unf,2,324,3,3,Y,0,0,0,0,0,None,0,7,2009,Normal,143000,11.870599909242046,0,1,1,9,0,1,1,1,9,12,1,1,63,3724900.0,<10000,1,-422500,<600,-2196324,0,0,0,0,0
1142,1150,20,RL,8280,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1950,1950,Gable,BrkFace,None,0.0,3,3,CBlock,3,3,0,Unf,0,932,932,5,1,932,0,932,0,0,1,0,2,1,4,4,Typ,1,4,Attchd,1950.0,Unf,1,306,3,3,Y,0,0,214,0,0,GdPrv,0,11,2007,Normal,124000,11.728036844587177,0,1,1,9,4,0,1,1,9,9,1,0,30,3802500.0,<10000,0,-868624,<600,-868624,0,0,1,0,0
1143,1151,20,RL,17755,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,4,1959,1959,Gable,HdBoard,BrkFace,132.0,3,3,CBlock,3,3,0,BLQ,176,1290,1466,3,1,1466,0,1466,0,0,1,1,3,1,2,6,Typ,2,4,Attchd,1959.0,Fin,2,528,3,3,Y,0,140,0,0,100,None,0,11,2006,Normal,149900,11.917723684090689,0,1,1,9,8,1,1,1,9,9,1,1,20,3837681.0,<20000,0,-2149156,<600,-2149156,0,1,0,0,1
1144,1152,20,RL,14115,Pave,None,Lvl,Inside,Crawfor,Norm,1Fam,1Story,6,7,1956,2004,Gable,Stone,None,0.0,3,3,PConc,3,3,0,ALQ,296,230,1073,5,1,1811,0,1811,0,0,1,0,2,1,5,6,Typ,1,4,Attchd,1956.0,Fin,2,470,3,3,Y,0,0,280,0,0,None,0,7,2006,Abnorml,230000,12.345834587905333,0,1,1,9,4,1,1,1,9,9,1,0,42,3825936.0,<15000,0,-1151329,<600,-3279721,0,0,1,0,0
1145,1153,30,RM,5890,Pave,None,Lvl,Corner,IDOTRR,Norm,1Fam,1Story,6,8,1930,2007,Gable,Wd Sdng,None,0.0,4,4,BrkTil,3,3,2,ALQ,538,278,816,5,1,816,0,816,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,2002.0,Unf,1,432,3,3,Y,0,0,96,0,0,None,0,6,2008,Normal,120500,11.699405031912846,0,1,1,9,0,1,1,1,9,16,1,1,48,4008004.0,<10000,0,-665856,<600,-665856,0,0,1,0,0
1146,1154,60,RL,13700,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,2Story,7,6,1965,1988,Gable,VinylSd,Stone,288.0,3,3,CBlock,3,3,3,ALQ,454,410,864,3,1,902,918,1820,0,0,1,2,4,1,4,8,Typ,2,4,Attchd,1965.0,Unf,2,492,3,3,Y,60,84,0,0,273,GdPrv,0,5,2008,Normal,201800,12.215032386901646,0,1,1,9,8,1,1,1,9,9,1,0,42,3861225.0,<15000,1,-746496,<600,-3312400,1,1,0,0,1
1147,1155,20,RL,10768,Pave,None,Lvl,Corner,Veenker,Norm,1Fam,1Story,5,8,1976,2004,Gable,Plywood,None,0.0,4,4,CBlock,4,3,3,ALQ,1157,280,1437,3,1,1437,0,1437,1,0,2,0,3,1,4,6,Typ,1,2,Attchd,1976.0,RFn,2,528,3,3,Y,0,21,0,0,180,None,0,7,2007,Normal,218000,12.292250341771224,0,1,1,9,2,1,1,1,12,16,1,0,40,3904576.0,<15000,0,-2064969,<600,-2064969,0,1,0,0,1
1148,1156,80,RL,9350,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,8,1965,1999,Gable,BrkFace,None,0.0,3,4,PConc,3,3,3,ALQ,633,586,1219,4,1,1265,0,1265,0,1,2,0,3,1,4,6,Typ,1,4,Attchd,1965.0,RFn,2,502,3,3,Y,0,92,0,96,0,MnPrv,0,10,2008,Normal,179900,12.100156419938624,0,1,1,9,4,1,1,1,9,12,1,1,40,3861225.0,<10000,0,-1485961,<600,-1600225,0,1,0,1,0
1149,1157,120,RL,5001,Pave,None,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,7,5,2007,2008,Gable,VinylSd,Stone,166.0,4,3,PConc,4,3,0,GLQ,904,410,1314,5,1,1314,0,1314,1,0,2,0,2,1,4,6,Typ,1,4,Attchd,2008.0,RFn,2,626,3,3,Y,172,62,0,0,0,None,0,7,2009,Normal,230000,12.345834587905333,0,1,1,9,4,1,1,1,12,12,1,0,35,4032064.0,<10000,0,-1726596,<900,-1726596,1,1,0,0,0
1150,1158,20,RL,11932,Pave,None,Lvl,FR2,Somerst,Feedr,1Fam,1Story,8,5,2007,2008,Gable,VinylSd,Stone,186.0,4,3,PConc,4,3,0,Unf,0,1580,1580,5,1,1580,0,1580,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2008.0,RFn,3,830,3,3,Y,0,24,0,0,0,None,0,6,2008,Partial,235128,12.367885325692587,0,1,1,9,0,1,1,1,12,12,1,1,40,4032064.0,<15000,0,-2496400,<900,-2496400,0,1,0,0,0
1151,1159,60,RL,9120,Pave,None,Lvl,Inside,NWAmes,Norm,1Fam,2Story,6,6,1974,1974,Hip,HdBoard,BrkFace,270.0,4,3,CBlock,3,3,0,ALQ,442,459,901,3,1,943,933,1876,0,0,2,1,4,1,4,8,Typ,1,3,Attchd,1974.0,RFn,2,540,4,3,Y,0,69,0,0,0,None,0,7,2008,Normal,185000,12.128111104060464,0,1,1,12,3,1,1,1,9,12,1,1,36,3896676.0,<10000,1,-811801,<600,-3519376,0,1,0,0,0
1152,1160,160,RL,2280,Pave,None,Lvl,Inside,NPkVill,Norm,Twnhs,2Story,6,5,1978,1978,Gable,Plywood,None,0.0,3,3,CBlock,4,3,0,ALQ,311,544,855,2,1,855,601,1456,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,1978.0,Unf,2,440,3,3,Y,26,0,0,0,0,None,0,7,2010,Normal,146000,11.891361900690471,0,1,1,9,3,1,1,1,12,9,1,1,30,3912484.0,<5000,1,-731025,<600,-2119936,1,0,0,0,0
1153,1161,20,RL,14778,Pave,None,Low,CulDSac,Crawfor,Pos,1Fam,1Story,6,7,1954,2006,Hip,HdBoard,BrkFace,72.0,4,3,CBlock,3,3,0,BLQ,728,568,1296,5,1,1640,0,1640,1,0,1,0,3,1,4,7,Typ,1,4,Detchd,1993.0,Unf,2,924,3,3,Y,108,0,0,216,0,None,0,11,2008,Normal,224000,12.319401330837175,0,1,1,9,4,1,1,1,9,12,1,0,42,3972049.0,<15000,0,-1679616,<1200,-2689600,1,0,0,1,0
1154,1162,20,RL,8724,Pave,None,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1968,1968,Gable,VinylSd,None,0.0,3,3,CBlock,4,3,0,BLQ,492,402,894,4,1,894,0,894,0,0,1,0,3,1,3,5,Typ,1,1,Attchd,1968.0,Fin,2,450,3,3,Y,0,0,0,0,0,None,0,5,2007,Normal,129000,11.767567683343811,0,1,1,9,1,1,1,1,12,9,1,1,25,3873024.0,<10000,0,-799236,<600,-799236,0,0,0,0,0
1155,1163,90,RL,12900,Pave,None,Lvl,Inside,Sawyer,Feedr,Duplex,SFoyer,4,4,1969,1969,Gable,Plywood,None,0.0,3,3,CBlock,4,3,2,GLQ,1198,0,1198,3,1,1258,0,1258,2,0,0,2,0,2,3,6,Typ,0,0,CarPort,1969.0,Unf,2,400,2,3,Y,120,0,0,0,0,None,0,1,2008,Alloca,108959,11.598726943661342,0,1,1,6,0,1,1,1,12,9,1,1,16,3876961.0,<15000,0,-1435204,<600,-1582564,1,0,0,0,0
1156,1164,80,RL,16157,Pave,None,Lvl,FR2,Veenker,Feedr,1Fam,SLvl,5,7,1978,1978,Gable,Plywood,None,0.0,3,3,PConc,4,3,3,ALQ,680,289,1360,5,1,1432,0,1432,1,0,1,1,2,1,4,5,Typ,1,3,Attchd,1978.0,Unf,2,588,3,3,Y,168,180,0,0,0,None,0,6,2007,Normal,194000,12.175613438045467,0,1,1,9,3,1,1,1,12,9,1,0,35,3912484.0,<20000,0,-1849600,<600,-2050624,1,1,0,0,0
1157,1165,20,RL,9541,Pave,None,Lvl,Inside,NridgHt,Norm,1Fam,1Story,7,5,2009,2009,Gable,VinylSd,Stone,268.0,4,3,PConc,4,3,0,Unf,0,1502,1502,5,1,1502,0,1502,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2009.0,RFn,2,644,3,3,Y,0,114,0,0,0,None,0,9,2009,Partial,233170,12.359523080243036,1,1,1,9,0,1,1,1,12,12,1,0,35,4036081.0,<10000,0,-2256004,<900,-2256004,0,1,0,0,0
1158,1166,20,RL,10475,Pave,None,Lvl,Corner,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,Stone,72.0,4,3,PConc,4,3,2,Unf,0,1694,1694,5,1,1694,0,1694,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2008.0,RFn,3,776,3,3,Y,160,33,0,0,0,None,0,2,2010,Normal,245350,12.410441041518052,0,1,1,9,0,1,1,1,12,12,1,0,40,4032064.0,<15000,0,-2869636,<900,-2869636,1,1,0,0,0
1159,1167,60,RL,10852,Pave,None,Lvl,Inside,Gilbert,RR,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,None,0.0,3,3,PConc,4,3,0,GLQ,786,173,959,5,1,959,712,1671,1,0,2,1,3,1,3,7,Typ,1,3,Attchd,2000.0,Fin,2,472,3,3,Y,0,38,0,0,0,None,0,2,2006,Normal,173000,12.061046873479915,0,1,1,9,3,1,1,1,12,9,1,0,30,4000000.0,<15000,1,-919681,<600,-2792241,0,1,0,0,0
1160,1168,70,RL,13728,Pave,None,Lvl,Corner,Edwards,Norm,1Fam,2Story,6,7,1935,1986,Hip,Stucco,None,0.0,3,3,CBlock,3,3,0,Rec,626,501,1127,5,1,1236,872,2108,0,0,2,0,4,1,4,7,Typ,2,3,Basment,1935.0,Unf,2,540,3,3,Y,0,0,0,0,90,None,0,7,2008,Normal,235000,12.367340793126294,0,1,1,9,6,1,1,1,9,9,1,1,42,3744225.0,<15000,1,-1270129,<600,-4443664,0,0,0,0,1
1162,1170,80,RL,9880,Pave,None,Lvl,Inside,Mitchel,Norm,1Fam,SLvl,6,6,1977,1977,Gable,Plywood,None,0.0,3,3,CBlock,3,3,2,ALQ,522,574,1096,3,1,1118,0,1118,1,0,1,0,3,1,3,6,Typ,1,1,Attchd,1977.0,Fin,1,358,3,3,Y,203,0,0,0,0,GdPrv,0,7,2008,Normal,171000,12.049418835484795,0,0,1,9,1,1,1,1,9,9,1,1,36,3908529.0,<10000,0,-1201216,<600,-1249924,1,0,0,0,0
1163,1171,20,RL,9120,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1958,1958,Hip,MetalSd,None,0.0,3,3,CBlock,3,3,0,ALQ,662,599,1261,5,1,1261,0,1261,1,0,1,0,3,1,3,6,Typ,1,3,Attchd,1958.0,RFn,2,433,3,3,Y,0,0,0,0,288,None,1400,11,2008,Normal,163000,12.0015054797889,0,1,1,9,3,1,1,1,9,9,1,1,36,3833764.0,<10000,0,-1590121,<600,-1590121,0,0,0,0,1
1164,1172,160,FV,4017,Pave,Pave,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,MetalSd,None,0.0,4,3,PConc,4,3,0,Unf,0,625,625,5,1,625,625,1250,0,0,2,1,2,1,4,5,Typ,0,0,Detchd,2006.0,Fin,2,625,3,3,Y,0,54,0,0,0,None,0,3,2008,Normal,171900,12.05466819137094,0,1,1,9,0,1,1,1,12,12,1,0,35,4024036.0,<5000,1,-390625,<900,-1562500,0,1,0,0,0
1165,1173,50,RL,18030,Pave,None,Bnk,Inside,ClearCr,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,0,Rec,152,977,1598,3,1,1636,971,3086,0,0,3,0,3,1,5,12,MajSev,1,4,None,0.0,None,0,0,0,0,Y,122,0,0,0,0,MnPrv,0,3,2007,Normal,200500,12.208569525728759,0,1,0,0,4,1,1,1,9,9,1,0,30,0.0,<20000,1,-2553604,0,-9523396,1,0,0,0,0
1166,1174,70,RL,16560,Pave,None,Lvl,Inside,Crawfor,Norm,1Fam,2Story,6,8,1932,1950,Gable,Wd Sdng,None,0.0,3,3,BrkTil,4,3,0,Rec,503,449,952,3,1,1170,1175,2345,0,0,2,1,4,1,3,9,Typ,1,4,Detchd,1932.0,Unf,2,360,3,3,Y,0,0,0,0,0,None,0,7,2006,Normal,239000,12.384218830913648,0,1,1,9,4,1,1,1,12,9,1,0,48,3732624.0,<20000,1,-906304,<600,-5499025,0,0,0,0,0
1167,1175,50,RL,10678,Pave,None,Lvl,Inside,NoRidge,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,HdBoard,BrkFace,337.0,4,3,PConc,4,3,0,GLQ,700,983,1683,5,1,2129,743,2872,0,0,2,1,4,1,4,9,Typ,1,3,Attchd,1992.0,Fin,2,541,3,3,Y,0,33,0,0,0,None,0,4,2007,Normal,285000,12.560244459250786,0,1,1,9,3,1,1,1,12,12,1,1,40,3968064.0,<15000,1,-2832489,<600,-8248384,0,1,0,0,0
1168,1176,20,RL,6951,Pave,None,Lvl,CulDSac,Mitchel,Norm,1Fam,1Story,5,5,1984,1985,Gable,HdBoard,None,0.0,3,3,CBlock,3,3,0,ALQ,658,218,876,3,1,923,0,923,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,1984.0,Unf,1,264,3,3,Y,362,0,0,0,0,MnPrv,0,10,2008,Normal,119500,11.691071650353704,0,1,1,9,0,1,1,1,9,9,1,0,25,3936256.0,<10000,0,-767376,<300,-851929,1,0,0,0,0
1169,1177,50,RM,3950,Pave,Grvl,Bnk,Inside,OldTown,Artery,1Fam,1.5Fin,6,8,1926,2004,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,0,Rec,468,350,818,3,1,818,406,1224,0,0,1,0,3,1,3,5,Typ,0,0,Detchd,1926.0,Unf,1,210,3,3,N,0,0,116,0,0,None,0,12,2009,Normal,115000,11.652687407345386,0,1,1,9,0,1,1,1,9,9,1,1,48,3709476.0,<5000,1,-669124,<300,-1498176,0,0,1,0,0
1170,1178,50,RL,7681,Pave,None,Lvl,FR2,Crawfor,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,Unf,0,731,731,5,1,820,523,1343,0,0,1,1,3,1,3,7,Typ,1,4,Detchd,1921.0,Unf,1,186,2,3,Y,192,0,102,0,0,None,0,7,2009,Normal,154900,11.95053502640496,0,1,1,6,4,1,1,1,9,9,1,0,30,3690241.0,<10000,1,-534361,<300,-1803649,1,0,1,0,0
1171,1179,20,RL,8335,Pave,None,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,5,1954,1954,Gable,Wd Sdng,None,0.0,3,3,Slab,0,0,0,None,0,0,0,4,1,1124,0,1124,0,0,1,0,3,1,3,5,MinMod,1,4,None,0.0,None,0,0,0,0,N,0,36,190,0,0,None,0,4,2006,Normal,93000,11.440354772135393,0,1,0,0,4,1,1,0,0,9,1,1,25,0.0,<10000,0,0,0,-1263376,0,1,1,0,0
1172,1180,60,RL,11170,Pave,None,Lvl,Corner,Timber,Norm,1Fam,2Story,7,5,1990,1991,Gable,MetalSd,None,0.0,3,3,Wood,4,3,0,LwQ,1216,0,1216,5,1,1298,1216,2514,0,0,2,1,4,1,3,8,Typ,0,0,Attchd,1990.0,Fin,2,693,3,3,Y,0,0,0,0,0,GdPrv,0,4,2006,Normal,250000,12.429216196844385,0,1,1,9,0,1,1,1,12,9,1,0,35,3960100.0,<15000,1,-1478656,<900,-6320196,0,0,0,0,0
1173,1181,120,RM,5587,Pave,None,HLS,Inside,Crawfor,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CemntBd,Stone,186.0,5,3,PConc,5,3,3,GLQ,1480,120,1600,5,1,1652,0,1652,1,1,2,0,2,1,4,5,Typ,1,4,Attchd,2008.0,Fin,2,482,3,3,Y,162,53,0,153,0,None,0,11,2008,Partial,392500,12.8802918162046,1,1,1,9,4,1,1,1,15,15,0,0,40,4032064.0,<10000,0,-2560000,<600,-2729104,1,1,0,1,0
1175,1183,30,RL,10800,Pave,Grvl,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,6,1920,1950,Hip,Stucco,None,0.0,3,3,BrkTil,3,3,0,Rec,821,299,1120,5,1,1130,0,1130,1,0,1,0,2,1,3,5,Typ,1,4,Detchd,1970.0,Unf,2,720,3,3,Y,229,0,0,0,0,None,0,6,2006,Normal,120000,11.695247021764185,0,1,1,9,4,1,1,1,9,9,1,1,30,3880900.0,<15000,0,-1254400,<900,-1276900,1,0,0,0,0
1176,1184,20,RL,35133,Grvl,None,Lvl,Inside,Timber,Norm,1Fam,1Story,5,4,1963,1963,Hip,MetalSd,BrkFace,226.0,3,3,CBlock,3,3,3,Rec,1159,413,1572,4,1,1572,0,1572,1,0,1,1,3,1,3,5,Typ,2,3,2Types,1963.0,RFn,3,995,3,3,Y,0,263,0,0,263,None,0,5,2007,Normal,186700,12.137258329529814,0,1,1,9,6,1,1,1,9,9,0,1,20,3853369.0,>25000,0,-2471184,<1200,-2471184,0,1,0,0,1
1177,1185,50,RL,9738,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,AsbShng,None,0.0,3,4,BrkTil,3,3,0,BLQ,392,392,784,4,1,949,272,1221,1,0,1,0,4,1,3,7,Typ,0,0,Attchd,1965.0,Unf,1,392,3,3,Y,0,0,236,0,0,None,0,3,2006,Normal,104900,11.560762794384386,0,1,1,9,0,1,1,1,9,12,1,1,35,3861225.0,<10000,1,-614656,<600,-1490841,0,0,1,0,0
1178,1186,190,RL,10615,Pave,None,Bnk,Corner,OldTown,Artery,2fmCon,2Story,3,5,1900,1970,Gable,HdBoard,None,0.0,3,3,CBlock,2,3,1,BLQ,440,538,978,3,1,1014,685,1699,1,0,2,0,3,2,3,7,Typ,0,0,CarPort,1920.0,Unf,2,420,2,2,Y,0,74,0,0,0,None,0,8,2009,Abnorml,95000,11.461632170582678,0,1,1,4,0,1,1,1,6,9,0,0,15,3686400.0,<15000,1,-956484,<600,-2886601,0,1,0,0,0
1179,1187,20,RL,12461,Pave,None,Lvl,Corner,NoRidge,Norm,1Fam,1Story,8,5,1994,1995,Gable,ImStucc,None,0.0,4,3,PConc,4,3,0,GLQ,1456,168,1624,5,1,1624,0,1624,1,0,2,0,2,1,4,5,Typ,1,2,Attchd,1994.0,RFn,3,757,3,3,Y,0,114,192,0,0,GdPrv,0,7,2006,Normal,262000,12.476099782743232,0,1,1,9,2,1,1,1,12,12,1,1,40,3976036.0,<15000,0,-2637376,<900,-2637376,0,1,1,0,0
