,MSSubClass,MSZoning,LotArea,Street,Alley,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,LogSale,SaleTypeNew,PoolQCNon,HasGarage,GarageCond*GarageQual,Fireplaces*FireplaceQu,ElectricalSBr,HeatingGas,HasBasement,BsmtCond*BsmtQual,ExterCond*ExterQual,LandSlopeGtl,LotShapeReg,OverallQual*OverallCond
1273,80,RL,11512,Pave,None,Lvl,Corner,Edwards,Norm,1Fam,SLvl,6,7,1959,2006,Gable,Plywood,BrkFace,84.0,3,3,CBlock,3,3,2,ALQ,719,0,300,1019,4,1,1357,0,0,1357,1,0,1,0,2,1,5,5,Typ,1,4,Basment,1959.0,RFn,1,312,3,3,Y,0,0,0,0,163,0,GdPrv,0,5,2008,Normal,177000,12.083905011555967,0,1,1,9,4,1,1,1,9,9,1,0,42
1274,50,RL,5362,Pave,None,Lvl,Corner,Crawfor,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,Wd Sdng,None,0.0,3,3,PConc,3,3,0,Unf,0,0,661,661,5,1,661,589,0,1250,0,0,2,0,3,1,3,8,Typ,1,4,Detchd,1985.0,Unf,2,552,3,3,Y,242,0,81,0,0,0,None,0,11,2007,Normal,139000,11.842229212112828,0,1,1,9,4,1,1,1,9,9,1,1,30
1275,90,RL,11345,Pave,None,Lvl,Corner,NAmes,Feedr,Duplex,2Story,5,5,1948,1950,Gable,AsbShng,Stone,567.0,3,3,CBlock,3,3,0,Rec,220,0,708,928,4,1,928,992,0,1920,0,0,2,0,4,2,3,10,Typ,0,0,Detchd,1948.0,Unf,2,400,3,2,Y,0,0,0,0,0,0,None,0,7,2007,Normal,137000,11.827736204810263,0,1,1,6,0,0,1,1,9,9,1,1,25
1276,60,RL,12936,Pave,None,Lvl,CulDSac,NWAmes,Norm,1Fam,2Story,6,6,1972,1972,Gable,HdBoard,None,0.0,3,3,CBlock,3,4,0,BLQ,593,0,130,723,3,1,735,660,0,1395,0,1,1,1,3,1,3,6,Typ,1,3,Attchd,1972.0,Unf,2,497,3,3,Y,294,116,0,0,0,0,None,0,12,2009,Normal,162000,11.99535161421452,0,1,1,9,3,1,1,1,12,9,1,0,36
1277,80,RL,17871,Pave,None,Lvl,CulDSac,NWAmes,Norm,1Fam,SLvl,6,5,1967,1976,Gable,HdBoard,BrkFace,359.0,3,3,CBlock,4,3,2,ALQ,528,0,1152,1680,2,1,1724,0,0,1724,1,0,1,1,3,1,3,7,Typ,1,4,Attchd,1967.0,RFn,2,480,3,3,Y,0,0,0,0,0,0,None,0,6,2009,Normal,197900,12.195517131590657,0,1,1,9,4,1,1,1,12,9,1,0,30
1279,50,C (all),7500,Pave,None,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,MetalSd,None,0.0,3,4,CBlock,3,3,0,Unf,0,0,698,698,3,1,698,430,0,1128,0,0,1,0,2,1,3,6,Typ,0,0,Detchd,1980.0,RFn,2,528,3,3,Y,30,0,164,0,0,0,None,0,4,2010,Abnorml,68400,11.133128103610641,0,1,1,9,0,0,1,1,9,12,1,1,16
1280,20,RL,9808,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2002,2002,Gable,VinylSd,BrkFace,110.0,4,3,PConc,4,3,0,GLQ,788,0,785,1573,5,1,1573,0,0,1573,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,2002.0,RFn,2,544,3,3,Y,0,72,0,0,0,0,None,0,3,2009,Normal,227000,12.332705296463539,0,1,1,9,0,1,1,1,12,12,1,0,35
1281,20,RL,8049,Pave,None,Lvl,CulDSac,Timber,Norm,1Fam,1Story,7,5,1990,1990,Hip,HdBoard,BrkFace,54.0,3,3,CBlock,4,3,0,ALQ,1053,0,256,1309,3,1,1339,0,0,1339,1,0,2,0,2,1,3,6,Typ,1,3,Attchd,1990.0,Fin,2,484,4,4,Y,0,58,0,0,90,0,None,0,7,2006,Normal,180000,12.100712129872347,0,1,1,16,3,1,1,1,12,9,1,0,35
1282,20,RL,8800,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,7,1977,2008,Gable,HdBoard,None,0.0,3,3,CBlock,4,3,1,LwQ,532,144,364,1040,3,1,1040,0,0,1040,0,0,2,0,3,1,4,5,Typ,0,0,Detchd,1977.0,Unf,2,484,3,3,Y,0,0,0,0,288,0,None,0,9,2009,Normal,150500,11.921718363171067,0,1,1,9,0,1,1,1,12,9,1,0,35
1283,90,RL,9400,Pave,None,Low,Corner,Mitchel,Norm,Duplex,2Story,6,5,1971,1971,Mansard,MetalSd,None,0.0,3,3,CBlock,3,3,2,Unf,0,0,912,912,3,1,912,912,0,1824,0,0,2,2,4,2,3,8,Typ,0,0,None,0.0,None,0,0,0,0,Y,128,0,0,0,0,0,None,0,4,2010,Normal,139000,11.842229212112828,0,1,0,0,0,1,1,1,9,9,1,1,30
1284,50,RL,9638,Pave,None,Lvl,Inside,SWISU,Feedr,1Fam,1.5Fin,6,7,1919,1990,Gable,Wd Sdng,None,0.0,3,3,PConc,3,3,0,Unf,0,0,804,804,5,1,1699,748,0,2447,0,0,2,0,4,1,4,10,MinMod,1,4,Detchd,1969.0,Unf,1,336,3,3,Y,272,0,42,0,116,0,None,0,3,2010,Normal,169000,12.037653993905211,0,1,1,9,4,1,1,1,9,9,1,1,42
1285,50,RM,6000,Pave,None,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,MetalSd,None,0.0,3,2,CBlock,3,3,0,Unf,0,0,780,780,5,1,825,587,0,1412,0,0,1,0,4,1,3,6,Typ,1,4,Detchd,1939.0,Unf,1,280,3,3,Y,45,0,0,0,0,0,None,0,5,2009,Normal,132500,11.794337924408413,0,1,1,9,4,0,1,1,9,6,1,1,36
1286,20,RL,9790,Pave,None,Lvl,Inside,NWAmes,Feedr,1Fam,1Story,6,5,1963,1963,Hip,HdBoard,BrkFace,451.0,3,3,CBlock,3,3,0,ALQ,569,81,678,1328,3,1,1328,0,0,1328,1,0,1,1,3,1,3,6,Typ,2,4,Attchd,1963.0,Unf,2,528,3,3,Y,0,26,0,0,0,0,None,0,6,2010,Normal,143000,11.870599909242044,0,1,1,9,8,1,1,1,9,9,1,1,30
1287,20,RL,36500,Pave,None,Low,Inside,ClearCr,Norm,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,BrkCmn,621.0,3,4,CBlock,3,3,2,Rec,812,0,812,1624,2,1,1582,0,0,1582,0,1,2,0,4,1,3,7,Typ,0,0,Attchd,1964.0,Unf,2,390,3,3,N,168,198,0,0,0,0,None,0,6,2006,Normal,190000,12.154779351142624,0,1,1,9,0,1,1,1,9,12,0,0,25
1288,120,RL,5664,Pave,None,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CemntBd,None,0.0,4,3,PConc,4,3,0,GLQ,1158,0,343,1501,5,1,1659,0,0,1659,1,0,2,0,2,1,5,5,Typ,1,5,Attchd,2000.0,Fin,2,499,3,3,Y,212,59,0,0,0,0,None,0,10,2009,Normal,278000,12.535376392672774,0,1,1,9,5,1,1,1,12,12,1,0,40
1289,60,RL,11065,Pave,None,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,Stone,788.0,4,3,PConc,4,3,1,Unf,0,0,1085,1085,5,1,1120,850,0,1970,0,0,2,1,3,1,5,8,Typ,1,4,BuiltIn,2006.0,Fin,3,753,3,3,Y,177,74,0,0,0,0,None,0,10,2006,Partial,281000,12.546109948315882,1,1,1,9,4,1,1,1,12,12,1,0,40
1290,80,RL,14112,Pave,None,Lvl,Corner,NAmes,Norm,1Fam,SLvl,5,7,1964,1964,Hip,Wd Sdng,BrkFace,86.0,3,3,PConc,3,3,2,GLQ,1014,0,138,1152,3,1,1152,0,0,1152,1,0,1,0,3,1,3,6,Typ,1,4,Attchd,1964.0,RFn,2,484,3,3,Y,227,0,0,0,0,0,None,0,4,2010,Normal,180500,12.103486056755072,0,1,1,9,4,1,1,1,9,9,1,0,35
1291,160,RM,1680,Pave,None,Lvl,Inside,BrDale,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CemntBd,BrkFace,268.0,3,3,CBlock,3,3,0,ALQ,231,0,399,630,3,1,630,672,0,1302,0,0,2,1,3,1,3,6,Typ,0,0,Detchd,1972.0,Unf,1,264,3,3,Y,185,0,0,0,0,0,None,0,2,2009,Normal,119500,11.691071650353702,0,1,1,9,0,1,1,1,9,9,1,1,35
1292,70,RM,6600,Pave,None,Lvl,Corner,OldTown,Norm,1Fam,2Story,5,4,1892,1965,Gable,Wd Sdng,None,0.0,3,3,Stone,3,3,0,Unf,0,0,994,994,3,0,1378,994,0,2372,0,0,2,0,4,2,3,11,MinMod,0,0,Attchd,1985.0,RFn,1,432,3,3,Y,0,287,0,0,0,0,None,0,12,2009,Normal,107500,11.585246126549855,0,1,1,9,0,1,1,1,9,9,1,1,20
1293,60,RL,10140,Pave,None,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,5,1976,1976,Gable,HdBoard,None,0.0,3,3,PConc,4,3,0,GLQ,194,0,638,832,3,1,832,832,0,1664,0,0,2,1,4,1,3,8,Typ,1,3,Attchd,1976.0,RFn,2,528,3,3,Y,0,28,0,0,259,0,GdWo,0,3,2006,Normal,162900,12.000891794590137,0,1,1,9,3,1,1,1,12,9,1,1,35
1294,20,RL,8172,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,7,1955,1990,Hip,WdShing,None,0.0,3,3,CBlock,3,3,0,Rec,167,0,697,864,3,1,864,0,0,864,1,0,1,0,2,1,3,5,Typ,0,0,Detchd,1957.0,Unf,2,572,3,3,N,0,0,0,0,0,0,None,0,4,2006,Normal,115000,11.652687407345388,0,1,1,9,0,1,1,1,9,9,1,1,35
1295,20,RL,8400,Pave,None,Lvl,Inside,NAmes,Feedr,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,BrkFace,168.0,3,3,CBlock,3,3,2,BLQ,1016,0,36,1052,4,1,1052,0,0,1052,1,0,1,1,3,1,3,5,Typ,0,0,Attchd,1968.0,RFn,1,288,3,3,Y,356,0,0,0,0,0,GdWo,0,11,2006,Normal,138500,11.83862560460953,0,1,1,9,0,1,1,1,9,9,1,1,25
1296,20,RL,8700,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1963,1963,Hip,MetalSd,BrkFace,148.0,3,4,CBlock,3,3,1,ALQ,776,0,344,1120,4,1,1128,0,0,1128,1,0,2,0,3,1,3,6,Typ,0,0,Attchd,1963.0,RFn,2,525,3,3,Y,192,20,123,0,0,0,MnPrv,0,12,2008,Normal,155000,11.951180395901384,0,1,1,9,0,1,1,1,9,12,1,1,30
1297,180,RM,3675,Pave,None,Lvl,Inside,Edwards,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,VinylSd,BrkFace,82.0,3,3,PConc,4,3,3,GLQ,547,0,0,547,4,1,1072,0,0,1072,1,0,2,0,2,1,3,5,Typ,0,0,Basment,2005.0,Fin,2,525,3,3,Y,0,44,0,0,0,0,None,0,6,2006,Partial,140000,11.84939770159144,1,1,1,9,0,1,1,1,12,9,1,1,30
1298,60,RL,63887,Pave,None,Bnk,Corner,Edwards,Feedr,1Fam,2Story,10,5,2008,2008,Hip,Stucco,Stone,796.0,5,3,PConc,5,3,3,GLQ,5644,0,466,6110,5,1,4692,950,0,5642,2,0,2,1,3,1,5,12,Typ,3,4,Attchd,2008.0,Fin,2,1418,3,3,Y,214,292,0,0,0,480,None,0,1,2008,Partial,160000,11.982929094215963,1,0,1,9,12,1,1,1,15,15,1,0,50
1299,20,RL,7500,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1959,1994,Hip,BrkFace,None,0.0,3,3,CBlock,3,3,0,LwQ,340,906,0,1246,5,1,1246,0,0,1246,1,0,1,1,3,1,4,6,Typ,0,0,Attchd,1959.0,RFn,1,305,3,3,Y,218,0,0,0,0,0,GdPrv,0,5,2010,Normal,154000,11.944707881395766,0,1,1,9,0,1,1,1,9,9,1,1,35
1300,60,RL,10762,Pave,None,Lvl,CulDSac,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,None,344.0,4,3,PConc,4,3,0,GLQ,694,0,284,978,5,1,1005,978,0,1983,0,0,2,1,3,1,4,9,Typ,1,3,Attchd,1999.0,Fin,2,490,3,3,Y,0,0,0,0,0,0,None,0,5,2009,Normal,225000,12.323855681186558,0,1,1,9,3,1,1,1,12,12,1,0,35
1301,70,RL,7500,Pave,None,Bnk,Inside,Crawfor,Norm,1Fam,2Story,6,7,1942,1950,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,BLQ,547,0,224,771,2,1,753,741,0,1494,0,0,1,0,3,1,4,7,Typ,2,4,Attchd,1942.0,Unf,1,213,3,3,P,0,0,0,0,224,0,None,0,11,2009,Normal,177500,12.086725887897607,0,1,1,9,8,1,1,1,9,9,1,0,42
1302,60,RL,10120,Pave,None,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1994,1994,Hip,VinylSd,BrkFace,391.0,4,3,PConc,4,3,0,GLQ,740,0,425,1165,5,1,1203,1323,0,2526,1,0,2,1,4,1,4,8,Typ,1,3,Attchd,1994.0,RFn,3,844,3,3,Y,309,78,0,0,0,0,None,0,12,2006,Normal,290000,12.577636201962656,0,1,1,9,3,1,1,1,12,12,1,1,40
1303,20,RL,8688,Pave,None,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,BrkFace,228.0,4,3,PConc,4,3,2,Unf,0,0,1616,1616,5,1,1616,0,0,1616,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2005.0,RFn,3,834,3,3,Y,208,59,0,0,0,0,None,0,4,2006,Normal,232000,12.354492650648448,0,1,1,9,0,1,1,1,12,12,1,1,35
1304,160,RM,3363,Pave,None,Lvl,Inside,Edwards,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,VinylSd,Stone,117.0,4,3,PConc,4,3,0,Unf,0,0,976,976,5,1,976,732,0,1708,0,0,2,0,3,1,4,7,MajSev,0,0,Detchd,2004.0,Unf,2,380,3,3,Y,0,40,0,0,0,0,None,0,4,2006,Normal,130000,11.77528972943772,0,1,1,9,0,1,1,1,12,12,1,1,35
1305,20,RL,13173,Pave,None,Lvl,Corner,NridgHt,Norm,1Fam,1Story,9,5,2006,2007,Hip,VinylSd,Stone,300.0,4,3,PConc,5,3,0,GLQ,1572,0,80,1652,5,1,1652,0,0,1652,1,0,2,0,2,1,5,6,Typ,2,5,Attchd,2006.0,Fin,2,840,3,3,Y,404,102,0,0,0,0,None,0,11,2009,Normal,325000,12.691580461311874,0,1,1,9,10,1,1,1,15,12,1,0,45
1306,120,RL,6955,Pave,None,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,Stone,94.0,4,3,PConc,4,3,0,Unf,0,0,1368,1368,5,1,1368,0,0,1368,0,0,2,0,2,1,4,6,Typ,1,4,Attchd,2005.0,RFn,2,474,3,3,Y,132,35,0,0,0,0,None,0,9,2006,Partial,202500,12.218495165528731,1,1,1,9,4,1,1,1,12,12,1,0,35
1307,20,RL,8072,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,None,0.0,3,4,PConc,4,4,0,ALQ,746,0,244,990,5,1,990,0,0,990,1,0,1,0,3,1,3,5,Typ,0,0,Detchd,2000.0,Unf,2,480,3,3,Y,0,64,0,0,0,0,None,0,5,2009,Normal,138000,11.835008964139341,0,1,1,9,0,1,1,1,16,12,1,1,25
1308,20,RM,12000,Pave,None,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,7,1948,2005,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,0,GLQ,144,608,172,924,5,1,1122,0,0,1122,1,0,1,0,2,1,4,6,Typ,0,0,Attchd,1948.0,Unf,2,528,3,3,Y,0,36,0,0,0,0,GdWo,0,5,2008,Normal,147000,11.898187865760873,0,1,1,9,0,1,1,1,9,9,1,1,35
1309,20,RL,7153,Pave,None,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6,5,1991,1991,Gable,HdBoard,BrkFace,88.0,3,3,CBlock,4,3,0,GLQ,1200,0,78,1278,4,1,1294,0,0,1294,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,1991.0,RFn,2,496,3,3,Y,112,51,0,0,0,0,GdWo,0,6,2008,Normal,179200,12.096257779522967,0,1,1,9,0,1,1,1,12,9,1,1,30
1310,20,RL,17500,Pave,None,Lvl,Inside,Crawfor,Pos,1Fam,1Story,7,8,1959,2002,Gable,BrkFace,None,0.0,4,4,PConc,4,3,2,GLQ,1406,0,496,1902,3,1,1902,0,0,1902,1,0,2,0,3,1,5,7,Typ,2,3,Attchd,1959.0,Fin,2,567,3,3,Y,0,207,162,0,0,0,None,0,5,2010,Normal,335000,12.721885810807203,0,1,1,9,6,1,1,1,12,16,1,1,56
1311,20,RL,8814,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2007,Gable,VinylSd,BrkFace,80.0,4,3,PConc,4,3,0,GLQ,925,0,349,1274,5,1,1274,0,0,1274,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,2005.0,RFn,2,508,3,3,Y,264,98,0,0,0,0,None,0,1,2007,Partial,203000,12.220961258023925,1,1,1,9,0,1,1,1,12,12,1,1,35
1312,60,RL,9572,Pave,None,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1990,1990,Gable,Wd Sdng,BrkFace,336.0,4,3,PConc,5,3,0,GLQ,482,0,971,1453,5,1,1453,1357,0,2810,0,0,2,1,4,1,4,9,Typ,1,5,Attchd,1990.0,RFn,2,750,4,4,Y,500,0,0,0,0,0,None,0,6,2007,Normal,302000,12.618182296357007,0,1,1,16,5,1,1,1,15,12,1,0,40
1313,60,RL,14774,Pave,None,Lvl,Corner,NoRidge,Norm,1Fam,2Story,9,5,1999,1999,Gable,VinylSd,BrkFace,165.0,4,3,PConc,4,3,0,Unf,0,0,1393,1393,5,1,1422,1177,0,2599,0,0,2,1,4,1,4,10,Typ,1,3,BuiltIn,1999.0,Fin,3,779,3,3,Y,668,30,0,0,0,0,None,0,5,2010,Normal,333168,12.716402146247475,0,1,1,9,3,1,1,1,12,12,1,0,45
1314,20,RL,8190,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,6,1954,1954,Hip,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,Rec,732,0,216,948,5,1,948,0,0,948,1,0,1,0,3,1,3,5,Typ,1,3,Detchd,1956.0,Unf,1,280,3,3,Y,0,36,0,0,0,0,None,0,10,2007,Normal,119000,11.686878772093667,0,1,1,9,3,1,1,1,9,9,1,1,24
1315,60,RL,11075,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,5,1969,1969,Gable,HdBoard,None,0.0,3,3,CBlock,2,3,1,ALQ,500,276,176,952,3,1,1092,1020,0,2112,0,0,2,1,4,1,3,9,Typ,2,4,Attchd,1969.0,Unf,2,576,3,3,Y,280,0,0,0,0,0,None,0,6,2008,Normal,206900,12.239990863733635,0,1,1,9,8,1,1,1,6,9,1,1,30
1316,20,RL,10226,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,Stone,270.0,4,3,PConc,5,3,3,Unf,0,0,1622,1622,5,1,1630,0,0,1630,1,0,2,0,3,1,5,8,Typ,1,4,Attchd,2008.0,RFn,3,860,3,3,Y,172,42,0,0,0,0,None,0,1,2009,Normal,295493,12.596400426884427,0,1,1,9,4,1,1,1,15,12,1,0,40
1317,120,FV,4230,Pave,Pave,Lvl,Corner,Somerst,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,VinylSd,None,0.0,4,3,PConc,5,4,0,Unf,0,0,1352,1352,5,1,1352,0,0,1352,0,0,2,0,2,1,4,5,Typ,1,4,Attchd,2006.0,RFn,2,466,3,3,Y,0,241,0,0,0,0,None,0,4,2007,Partial,208900,12.249610947544657,1,1,1,9,4,1,1,1,20,12,1,1,35
1318,20,RL,14781,Pave,None,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,8,5,2001,2002,Hip,VinylSd,BrkFace,178.0,4,3,PConc,4,3,3,Unf,0,0,1753,1753,5,1,1787,0,0,1787,0,0,2,0,3,1,4,7,Typ,1,3,Attchd,2001.0,RFn,3,748,3,3,Y,198,150,0,0,0,0,None,0,8,2006,Normal,275000,12.524526376648708,0,1,1,9,3,1,1,1,12,12,1,0,40
1319,20,RL,10215,Pave,None,Bnk,Inside,Edwards,Norm,1Fam,1Story,4,5,1954,1954,Hip,Wd Sdng,BrkFace,132.0,3,3,PConc,3,3,0,ALQ,492,0,372,864,5,1,948,0,0,948,0,0,1,0,3,1,3,5,Typ,0,0,Attchd,1954.0,Unf,1,248,3,3,Y,0,0,0,0,0,0,None,0,2,2007,Normal,111000,11.617285480294472,0,1,1,9,0,1,1,1,9,9,1,1,20
1320,20,RL,8400,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,3,1957,1957,Hip,BrkFace,None,0.0,3,3,CBlock,3,3,0,ALQ,189,661,628,1478,4,1,1478,0,0,1478,1,0,1,1,3,1,3,6,Typ,2,4,Attchd,1957.0,RFn,2,442,3,3,Y,114,0,0,0,216,0,None,0,6,2009,Normal,156500,11.960811288962345,0,1,1,9,8,1,1,1,9,9,1,1,18
1321,20,RL,6627,Pave,None,Lvl,Corner,BrkSide,Feedr,1Fam,1Story,3,6,1949,1950,Hip,VinylSd,None,0.0,3,3,CBlock,0,0,0,None,0,0,0,0,3,0,720,0,0,720,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1955.0,Unf,1,287,3,2,Y,0,0,0,0,0,0,None,0,7,2008,Normal,72500,11.191341840842766,0,1,1,6,0,1,0,0,0,9,1,0,18
1322,60,RL,10186,Pave,None,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,5,1992,1992,Gable,HdBoard,None,0.0,4,3,PConc,4,3,0,GLQ,674,0,76,750,5,1,1061,862,0,1923,1,0,2,1,3,1,4,8,Typ,1,3,Attchd,1992.0,RFn,2,564,3,3,Y,240,39,0,0,0,0,None,0,6,2010,Normal,190000,12.154779351142624,0,1,1,9,3,1,1,1,12,12,1,0,35
1323,30,RL,5330,Pave,None,HLS,Inside,BrkSide,Norm,1Fam,1Story,4,7,1940,1950,Hip,VinylSd,None,0.0,2,3,CBlock,3,3,0,LwQ,280,0,140,420,4,1,708,0,0,708,0,0,1,0,2,1,2,5,Typ,0,0,None,0.0,None,0,0,0,0,Y,164,0,0,0,0,0,None,0,12,2009,Normal,82500,11.320553572322773,0,1,0,0,0,1,1,1,9,6,1,1,28
1324,20,RL,9986,Pave,None,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,BrkFace,428.0,4,3,PConc,5,3,2,Unf,0,0,1795,1795,5,1,1795,0,0,1795,0,0,2,0,2,1,4,7,Typ,1,4,Attchd,2007.0,RFn,3,895,3,3,Y,0,49,0,0,0,0,None,0,2,2007,Partial,147000,11.898187865760873,1,1,1,9,4,1,1,1,15,12,1,1,40
1325,30,RM,3636,Pave,None,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,4,4,1922,1950,Gable,AsbShng,None,0.0,3,3,BrkTil,3,2,0,Unf,0,0,796,796,2,0,796,0,0,796,0,0,1,0,2,1,3,5,Typ,0,0,None,0.0,None,0,0,0,0,N,0,0,100,0,0,0,MnPrv,0,1,2008,Normal,55000,10.915088464214607,0,1,0,0,0,1,1,1,6,9,1,1,16
1326,30,RH,4270,Pave,None,Bnk,Inside,Edwards,Norm,1Fam,1Story,3,6,1931,2006,Gable,MetalSd,None,0.0,3,3,BrkTil,3,3,0,Rec,544,0,0,544,5,1,774,0,0,774,0,0,1,0,3,1,4,6,Typ,0,0,None,0.0,None,0,0,0,0,Y,0,0,286,0,0,0,None,0,5,2007,Normal,79000,11.27720313144916,0,1,0,0,0,1,1,1,9,9,0,1,18
1327,20,RL,6600,Pave,None,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,9,1982,2008,Gable,VinylSd,None,0.0,4,4,CBlock,3,3,0,ALQ,641,0,175,816,5,1,816,0,0,816,0,1,1,0,3,1,4,5,Typ,1,5,Attchd,1982.0,Unf,1,264,3,3,Y,0,0,0,0,0,0,MnPrv,0,10,2008,Normal,130500,11.779128505744886,0,1,1,9,5,1,1,1,9,16,1,1,45
1328,50,RM,10440,Pave,Grvl,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,BrkFace,None,0.0,4,4,BrkTil,4,3,0,LwQ,493,0,1017,1510,5,1,1584,1208,0,2792,0,0,2,0,5,1,3,8,MinMod,2,3,Detchd,1920.0,Unf,2,520,2,3,Y,0,547,0,0,480,0,MnPrv,1150,6,2008,Normal,256000,12.4529327234617,0,1,1,6,6,1,1,1,12,16,1,1,42
1329,60,RL,9084,Pave,None,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,Hip,VinylSd,None,0.0,3,3,PConc,4,3,0,Unf,0,0,935,935,4,1,955,677,0,1632,0,0,2,1,3,1,3,8,Typ,1,3,Attchd,1998.0,Fin,2,462,3,3,Y,0,28,0,0,0,0,None,0,6,2006,Normal,176500,12.081076155355488,0,1,1,9,3,1,1,1,12,9,1,0,35
1330,20,RL,10000,Pave,None,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,Stone,410.0,4,3,PConc,4,4,2,Unf,0,0,1588,1588,5,1,1588,0,0,1588,0,0,2,0,3,1,4,7,Typ,1,4,Attchd,2006.0,RFn,3,825,3,3,Y,144,45,0,0,0,0,None,0,12,2007,Normal,227000,12.332705296463539,0,1,1,9,4,1,1,1,16,12,1,1,40
1331,80,RL,10780,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,SLvl,5,5,1976,1976,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,2,ALQ,483,0,428,911,4,1,954,0,0,954,0,0,1,0,3,1,3,6,Typ,0,0,Detchd,1976.0,Unf,2,576,3,3,Y,0,0,0,0,0,0,None,0,7,2006,Normal,132500,11.794337924408413,0,1,1,9,0,1,1,1,9,9,1,0,25
1332,20,RL,8877,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,6,1938,1958,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,ALQ,690,0,126,816,5,1,816,0,0,816,1,0,1,0,2,1,3,3,Typ,1,4,Detchd,1958.0,Unf,1,288,2,2,Y,0,0,0,0,0,0,None,0,5,2009,Normal,100000,11.512925464970229,0,1,1,4,4,1,1,1,9,9,0,1,24
